file_name,family,apk_size,permission_count,api_count,opcode_count,intent_count
6eb38bd7aa283bb8100d58eeb4ad2e85.apk,Riskware,8908932,38.0,3.0,297.0,26.0
86369d6594d879bc9c23bda17ff5c3f7.apk,Riskware,985562,1.0,1208.0,3000.0,1.0
774657a2b514420e39f0f6387bcdf5e1.apk,Riskware,6108292,19.0,578.0,3000.0,7.0
acc7704dc90421b0cd1cfc9f53474243.apk,Riskware,945792,1.0,5.0,93.0,1.0
ba245db44e989fceb238ec51dfdabc6d.apk,Riskware,32982015,5.0,5149.0,3000.0,1.0
6277a87d12936d066df91b5407dd52b0.apk,Riskware,2728916,3.0,1645.0,3000.0,1.0
830383bf0fd1de3112de75e605475bc7.apk,Riskware,454788,9.0,2244.0,3000.0,1.0
c8c8913eaf2b64ea8eaf644aa61859ac.apk,Riskware,1544962,28.0,668.0,3000.0,9.0
58ca7ef62b450036f852cc979eba41fc.apk,Riskware,9615217,20.0,1075.0,3000.0,5.0
7d03b635f09be021a7e306c99c85f3a7.apk,Riskware,4453436,41.0,3.0,297.0,23.0
7975abdf591656688aaeab14ce33b3ff.apk,Riskware,601381,3.0,1170.0,3000.0,6.0
bfd939612ec077116128ac7e12b5cfd9.apk,Riskware,5850709,37.0,24.0,670.0,20.0
787fdd93a1a39d7b4a0738e13ed27588.apk,Riskware,2651450,37.0,24.0,774.0,2.0
7d5026de1b221c6d2c4989264a0f0128.apk,Riskware,4240080,41.0,3.0,297.0,21.0
2a6779b00151e3e9511d78a09917726c.apk,Riskware,4240061,41.0,3.0,297.0,21.0
cb8fd38c09ac347f56448f8332248c96.apk,Riskware,4426834,41.0,3.0,297.0,26.0
368f98dc123665651ba5f24209c66330.apk,Riskware,5585372,35.0,1348.0,3000.0,19.0
7874f16c64172bb04b5109c2fec81bb8.apk,Riskware,5023245,10.0,4138.0,3000.0,1.0
6520809f67f96efd55d66b6cd94cbc99.apk,Riskware,10222765,20.0,13.0,3000.0,3.0
7fd3c0279d88df29c8d533b7389a1167.apk,Riskware,8908612,38.0,3.0,297.0,26.0
9c6e2aa36d019d5709f09772f997fd2d.apk,Riskware,8468375,24.0,2385.0,3000.0,20.0
5ddd76bf0cfc8f306559682c1153162c.apk,Riskware,4426828,41.0,3.0,297.0,26.0
5e67f9a596a6395038e6d137f3dc7b0f.apk,Riskware,1955582,2.0,4138.0,3000.0,1.0
2bb7e2172479e5f9665dedf06ec3ab66.apk,Riskware,1601857,5.0,394.0,3000.0,1.0
be6cf6048b4617211d3b75cadfbb14f8.apk,Riskware,601350,3.0,1170.0,3000.0,6.0
4f0ab18d9001ccf93cef51ebdba3d1ac.apk,Riskware,17941650,38.0,90.0,2537.0,18.0
4a7ed056f3a0cd7c18c12b3e0f710ace.apk,Riskware,2227537,16.0,2030.0,3000.0,4.0
a42d0563c0bf05e0ee27cf9d5cfc2aa0.apk,Riskware,5276395,13.0,172.0,3000.0,1.0
4cbf608fc407e266ca6d2bbcdff0a445.apk,Riskware,2899919,26.0,2659.0,3000.0,9.0
237e60fab3f82c2e5195dd1470d238ce.apk,Riskware,1603140,169.0,1353.0,3000.0,1.0
501de218bc91e4397042f9f2af55276f.apk,Riskware,6220435,36.0,3.0,320.0,24.0
a662ed40113cece1a17134324f9a5494.apk,Riskware,1430021,5.0,1645.0,3000.0,1.0
3b6988f8945cc3180df2fad2cd0e48ad.apk,Riskware,5537299,35.0,1371.0,3000.0,19.0
7e7ead73328cc280f569882768d0404b.apk,Riskware,571576,5.0,397.0,3000.0,1.0
88c28ee5113c1a584db25a21cf7beabb.apk,Riskware,422324,3.0,1489.0,3000.0,8.0
2e32bb9fd85859128a40deb761b5b84c.apk,Riskware,12643049,24.0,621.0,3000.0,3.0
5303e84f0d2bd739d08ebe0bfe895990.apk,Riskware,5960627,40.0,172.0,3000.0,8.0
aa0b57a11faca5403ff3a93eb9f7c925.apk,Riskware,8937,22.0,15.0,497.0,3.0
a50cb42edb927392450ff61bc2753ea6.apk,Riskware,4010175,20.0,3529.0,3000.0,3.0
2759aa9c23da5d196dd7d70f3e4c681f.apk,Riskware,1930998,10.0,5149.0,3000.0,1.0
7b72ec730336020c4525a0e6e25fe2ff.apk,Riskware,4240069,41.0,3.0,297.0,21.0
a7cce2cc55ddc10f9b269887b832caf4.apk,Riskware,2761777,5.0,397.0,3000.0,1.0
c114771642f85fedc98a982796f654bd.apk,Riskware,7371978,43.0,969.0,3000.0,17.0
2d2269c91e7e900daa99ce550ae25785.apk,Riskware,2271888,35.0,4301.0,3000.0,13.0
bf4dcb25cea8910326592c95956fad09.apk,Riskware,5250767,23.0,70.0,2726.0,8.0
b55a09503fc0e5f9de5d87ae6d259f96.apk,Riskware,1037421,1.0,5.0,93.0,1.0
c0603fe7d704aac47a1b75221f0c4819.apk,Riskware,487804,1.0,5.0,93.0,1.0
a3d869784e27864bc6abaf08496c2824.apk,Riskware,7824111,27.0,30.0,500.0,9.0
a74a1402e7446513005dcdcafb3f09c3.apk,Riskware,7727631,12.0,6030.0,3000.0,3.0
96d6b0b12319c8a8e0da74bee7fcadde.apk,Riskware,1708920,5.0,394.0,3000.0,1.0
c8daa13f9ed810ac75bff313054dddce.apk,Riskware,518387,12.0,2475.0,3000.0,1.0
441ad9575c371deff7a0c6e81f7c43df.apk,Riskware,3861590,5.0,4387.0,3000.0,1.0
2c45784c75c61df9d1919cea6c5e22e8.apk,Riskware,6965512,30.0,4032.0,3000.0,25.0
909b77d8a0827e592a92322a80271e0b.apk,Riskware,643629,15.0,1239.0,3000.0,1.0
84e315a4541a935c76267c940325b2a8.apk,Riskware,7313384,20.0,14.0,1984.0,1.0
4a084effc0cf13268f7ffea39eed8fc7.apk,Riskware,8908612,38.0,3.0,297.0,26.0
6325b4f69e4e05d5f01a5ede27a2317b.apk,Riskware,2000526,41.0,3.0,320.0,23.0
2bb02aff39e1079641e63e5c95bbe8e3.apk,Riskware,4147024,4.0,4138.0,3000.0,1.0
8b112fa1d91f68df8b4ea8209aa274f0.apk,Riskware,7519626,38.0,24.0,774.0,0.0
7f4434e7562343892f8b35f73156593e.apk,Riskware,2689957,37.0,3590.0,3000.0,3.0
8f67fcfc8960a7a938bb84181d91e900.apk,Riskware,2550882,21.0,3725.0,3000.0,4.0
6b212d4d34536656e2dff9afe0918bab.apk,Riskware,7939484,34.0,83.0,642.0,19.0
5e66b856c90cd07217297c389ab3726e.apk,Riskware,4240084,41.0,3.0,297.0,21.0
22f87a9cd8598eb026bb66431627cf01.apk,Riskware,1722385,1.0,3245.0,3000.0,1.0
88c715538b4f52e3ca03f14cd4ea9541.apk,Riskware,1924846,14.0,1488.0,3000.0,1.0
362c386a2b6549109718cc38dd456630.apk,Riskware,5178258,15.0,683.0,3000.0,18.0
88c481cd44216388ad2b6b2b99ba4e23.apk,Riskware,6227596,32.0,81.0,643.0,25.0
34a010b6ba43a8df26935ccc045990d8.apk,Riskware,601384,3.0,1170.0,3000.0,6.0
3e536e7f36eedbb5aa5598c5ca7fec4d.apk,Riskware,126206,25.0,7.0,3000.0,15.0
30094c0ae31b057fd1986523fa166447.apk,Riskware,4924724,21.0,172.0,3000.0,17.0
2b692f6304ed8146f3b267c9ae0204bd.apk,Riskware,4453444,41.0,3.0,297.0,23.0
4e0a4335e9174de5a4591deab7594725.apk,Riskware,4453421,41.0,3.0,297.0,23.0
c92ce52cf5e12c9c419c966e6f62db7a.apk,Riskware,4105188,37.0,1452.0,3000.0,19.0
4734e74cf5e4f97c7466defa529e66ea.apk,Riskware,1318425,10.0,397.0,3000.0,1.0
94ef9c01dbe6931a4bd0994ab20f5973.apk,Riskware,1046667,1.0,5.0,93.0,1.0
2cfc42b4e854072b90d8d61583f5001a.apk,Riskware,8812724,38.0,3.0,297.0,26.0
4e887a954bb7e364fe2ad2e88f593fc7.apk,Riskware,8822523,38.0,3.0,297.0,23.0
9e89c33ca510449a5fc7b98ded752d79.apk,Riskware,4625655,10.0,2016.0,3000.0,3.0
4ce1755d071aa2e64e1969d1de8aa4bd.apk,Riskware,1683653,1.0,3245.0,3000.0,1.0
aff18c056d43ba599248ffa66b3d5c07.apk,Riskware,4527055,10.0,944.0,3000.0,1.0
2cd4d3b771c8c46e64552540b10ef584.apk,Riskware,4240068,41.0,3.0,297.0,21.0
7a3c67bc856231ab2705dbf8c47d5920.apk,Riskware,1155895,11.0,2881.0,3000.0,3.0
5c40c1ec7da975e3928eaa0b51c800d4.apk,Riskware,8908593,38.0,3.0,297.0,26.0
8ad9800096bf7822839e6d219bc1811a.apk,Riskware,7371988,43.0,969.0,3000.0,17.0
2c7d8db72fd25280aede43d706f469b9.apk,Riskware,8812729,38.0,3.0,297.0,26.0
8b1dc768ac31fa279aa22e67f251cd03.apk,Riskware,1603135,169.0,1353.0,3000.0,1.0
c9f874e4fe5601b006ba37783a838051.apk,Riskware,1629237,1.0,3245.0,3000.0,1.0
72768942f8bc2ddfe8dc85decabf90b9.apk,Riskware,29604009,28.0,93.0,643.0,18.0
83df65111f0698e666a1e87158ca29db.apk,Riskware,731688,1.0,5.0,93.0,1.0
3f32dd0a1adab215723fd871629abfa2.apk,Riskware,173885,1.0,5.0,93.0,1.0
4b643c16400283c075c813ac827052f2.apk,Riskware,8822526,38.0,3.0,297.0,23.0
6b5ff0c9a2c0e1d83bc53ec3c5081bdd.apk,Riskware,4453420,41.0,3.0,297.0,23.0
475dcae44e24cceabf2ec2cdc4783f20.apk,Riskware,313906,3.0,851.0,3000.0,8.0
c129571497ac3ce338dce5adb4cbe775.apk,Riskware,1872629,31.0,1664.0,3000.0,28.0
ab634d7114104301a929fc7e346ec735.apk,Riskware,35007,16.0,6.0,644.0,9.0
7e5b94fb264d8999a6d2e14ea43ea1c3.apk,Riskware,4556022,21.0,24.0,774.0,2.0
c772443dbfe919fe0e1e0f70876fe423.apk,Riskware,7928081,37.0,24.0,774.0,24.0
3dcef04030de80bf93b317ac645b1806.apk,Riskware,4240059,41.0,3.0,297.0,21.0
3574f3e8d715720a2bdc551870451925.apk,Riskware,278361,3.0,1270.0,3000.0,4.0
5bbe2463aecb16256c157440eba65641.apk,Riskware,33620191,10.0,1067.0,3000.0,2.0
a8e519e7219649199ac7c0ec76d74da7.apk,Riskware,2467132,17.0,2828.0,3000.0,5.0
ad6eeb302b2f3c143108b8d8d85a5c12.apk,Riskware,1884657,33.0,2630.0,3000.0,33.0
7fd77208b5f2323d36dbab961d473968.apk,Riskware,986283,17.0,965.0,3000.0,5.0
ca4471bdb728ee47debce84ba2a5ad0b.apk,Riskware,3229277,34.0,2724.0,3000.0,20.0
4a469be9490e187b545ca0402ded4864.apk,Riskware,8437791,24.0,2306.0,3000.0,20.0
60ccab650e69c6d6270e44d35fb3f986.apk,Riskware,5458980,35.0,1326.0,3000.0,19.0
61032af8bde5e830841a0a7654cd846e.apk,Riskware,7971019,40.0,3.0,320.0,20.0
aaf40ea93fe24f71506c19a9c1a7a4ae.apk,Riskware,7461909,34.0,2137.0,3000.0,4.0
abcfa766c65e5db801c06d3c619412a4.apk,Riskware,2743830,10.0,397.0,3000.0,1.0
38186e509fa35c321b2f0d135062650a.apk,Riskware,1035269,35.0,1763.0,3000.0,20.0
4a94e4ac1688cf31958429864ff63c1d.apk,Riskware,3450846,15.0,683.0,3000.0,18.0
64fce0af2a42d2678805087ce93829e4.apk,Riskware,633408,15.0,22.0,2620.0,4.0
a81b1f204f86b4b82484e6c72bf044dd.apk,Riskware,7371993,43.0,969.0,3000.0,17.0
60070fcf17c0254a6aa8b3310a9e1878.apk,Riskware,8198885,40.0,3.0,320.0,20.0
5499d69ba2b49e5ddeded0987c5692ee.apk,Riskware,960032,1.0,5.0,93.0,1.0
cbaf358ed23397dfdbae4a24c6578397.apk,Riskware,410060,3.0,1349.0,3000.0,8.0
5a17ab23f1a27b73a698932e2f2f9056.apk,Riskware,2041710,41.0,3.0,320.0,23.0
4ae8f644eabb491ad52cebb30c1d3222.apk,Riskware,8208712,40.0,3.0,320.0,20.0
981ead2d8b46bfcb3290719ec6929b76.apk,Riskware,1603116,169.0,1353.0,3000.0,1.0
5abcf4520aa46d5376924e8bd68a5b25.apk,Riskware,53377,12.0,11.0,383.0,9.0
6f6cd089b2ba5439256d24f385c070c1.apk,Riskware,8540715,28.0,511.0,3000.0,6.0
c63e1885942b15cba902260ed7cfa4f3.apk,Riskware,7371978,43.0,969.0,3000.0,17.0
b1528ef1ea41017cc2022249f23bbc25.apk,Riskware,15392351,21.0,439.0,3000.0,4.0
2c10d2daf661a4765207c44175d03d60.apk,Riskware,4453415,41.0,3.0,297.0,23.0
c2807ab94ca3c6c12002e023e55627a2.apk,Riskware,840990,38.0,814.0,3000.0,6.0
bc3bc28bb1b9bd3e22499088a3c1058a.apk,Riskware,6220601,36.0,3.0,320.0,24.0
407a7913f31edaddb0e76a49ebae3f24.apk,Riskware,1447912,14.0,5107.0,3000.0,2.0
81b3ce7972ecdb56ca0d814f19eac669.apk,Riskware,8198720,40.0,3.0,320.0,20.0
4b588cb2fdad21c632f7c28a4eda37ef.apk,Riskware,5537297,35.0,1371.0,3000.0,19.0
ad3443c26f9c98166af868b53d28bb70.apk,Riskware,1115788,11.0,2881.0,3000.0,3.0
6cc2486e4c729b948af47ab676615cbb.apk,Riskware,50823,12.0,17.0,422.0,9.0
c92a5f67bc80a1e572c3677eb2da1e65.apk,Riskware,10095,22.0,15.0,685.0,3.0
7e6c0db959ca13cb08c2648c3988efac.apk,Riskware,4453406,41.0,3.0,297.0,23.0
24194ddfd053be63c0092c9c82e3a70e.apk,Riskware,4201710,4.0,4138.0,3000.0,1.0
8521b5718035bb0458aa749fd7737ea4.apk,Riskware,7959302,40.0,3.0,320.0,20.0
b9fd8c3a100c7fc6a861c75ca5bcc854.apk,Riskware,4688042,37.0,1451.0,3000.0,20.0
baac66010f50d93e930cf79d2221d79a.apk,Riskware,1457830,4.0,1656.0,3000.0,1.0
585ee45d79aead77148fe7f9c67dbc3f.apk,Riskware,458185,14.0,1511.0,3000.0,1.0
b2698814841e3e295d9107a6a5080efd.apk,Riskware,8198729,40.0,3.0,320.0,20.0
c587f03d7217e8e983d012648e31e5ee.apk,Riskware,4426813,41.0,3.0,297.0,26.0
ca4ab29bb297421c6e82b00a11dc78c5.apk,Riskware,3243781,41.0,2395.0,3000.0,18.0
922c7437dd0b0cd127f73f3f706de5ac.apk,Riskware,1216429,17.0,843.0,3000.0,13.0
240a73dbc66e3d5bd72d44362ffed575.apk,Riskware,3354490,14.0,5270.0,3000.0,4.0
c09fe5b286da96273df665539a414729.apk,Riskware,3895919,10.0,6627.0,3000.0,92.0
6ef8df06c4e8f1654f2a6bc44a35bfed.apk,Riskware,8822537,38.0,3.0,297.0,23.0
6559deddfa4948496f1bc6e3c03466b7.apk,Riskware,5537304,35.0,1371.0,3000.0,19.0
6425aae52fd284a194596b1c028d33f1.apk,Riskware,1629445,1.0,3245.0,3000.0,1.0
a4cf3e4d796d808035c82f93afe3027c.apk,Riskware,415685,3.0,1530.0,3000.0,8.0
5bc7d53c0583b68474d66f56ef5c8baa.apk,Riskware,1288108,14.0,1599.0,3000.0,1.0
9ab8bdf8b04b5037dc7449de1d95ac99.apk,Riskware,89346,7.0,22.0,638.0,1.0
6cd04b31e10480579b471694c9ca39e9.apk,Riskware,4453431,41.0,3.0,297.0,23.0
be31d6d4f331102a6aa1da937c40c67a.apk,Riskware,5423204,35.0,1126.0,3000.0,19.0
304d26cf789e286a9fd04ffeda20d1ab.apk,Riskware,8915490,38.0,3.0,297.0,29.0
5b81ed25d9b76b5641384341842c9fbf.apk,Riskware,4453456,41.0,3.0,297.0,23.0
4e6b6e68a9e42eea57883c7003f82cc6.apk,Riskware,4453417,41.0,3.0,297.0,23.0
5ee4c60de26ddd489c30b90e427b57ca.apk,Riskware,8822517,38.0,3.0,297.0,23.0
4fa59ebbe76b7c60c844c07415a92a98.apk,Riskware,8822512,38.0,3.0,297.0,23.0
97dab8416550d2c480359c8961f5b089.apk,Riskware,3267377,15.0,683.0,3000.0,18.0
a5fef98a4dca2e665844cd90e7ed7b19.apk,Riskware,5519809,35.0,1146.0,3000.0,16.0
58cf8337556d77e459e0e80cb76f27be.apk,Riskware,1884639,33.0,2630.0,3000.0,33.0
7f45998ef327c8445c21cd3d53a6e214.apk,Riskware,1762372,4.0,4138.0,3000.0,1.0
303638690445dc8dd846d92123ef62b3.apk,Riskware,7970266,40.0,3.0,320.0,20.0
9a66fd34dbf95fda58af8d3b56854bdc.apk,Riskware,4426828,41.0,3.0,297.0,26.0
60ae9763f3c7d428724280bf98fb89ed.apk,Riskware,601416,3.0,1170.0,3000.0,6.0
6cc52430cb712544c8f6cdd2e058bf35.apk,Riskware,6706003,37.0,3.0,320.0,24.0
5e035697588b9e1d32476817c04fd0ef.apk,Riskware,1222389,17.0,843.0,3000.0,13.0
2400494bec2a90a3631b970594d6ead9.apk,Riskware,35017,16.0,6.0,644.0,9.0
73798b079bdf41d12cf1484a9aa4aee4.apk,Riskware,7958741,40.0,3.0,320.0,20.0
4ee5760a353fce3dac3e8cc5a578f8b1.apk,Riskware,601402,3.0,1170.0,3000.0,6.0
4c31103632fe831b814f649a66862bce.apk,Riskware,5423202,35.0,1126.0,3000.0,19.0
3181f6e14acf5d3cd4b3f555131a1995.apk,Riskware,378449,6.0,1589.0,3000.0,1.0
5febce1c0264ec5c47191e69e6d28c29.apk,Riskware,4966887,46.0,6517.0,3000.0,27.0
3a3b14de8389da1be1488237b34ca2de.apk,Riskware,4453415,41.0,3.0,297.0,23.0
4f3c5ff486df0a77391e45ec79e291b0.apk,Riskware,8812750,38.0,3.0,297.0,26.0
c88f9323f014cd0da5b516cf672eb85a.apk,Riskware,191008,12.0,994.0,3000.0,1.0
76a783a6fee4a265e62acd7cb93d7965.apk,Riskware,3420443,41.0,2396.0,3000.0,18.0
6c6d7e98bff95b853ecd0dcc4372b424.apk,Riskware,4240064,41.0,3.0,297.0,21.0
a507bfbdb99a75530d5be17a5c2bac2c.apk,Riskware,9703465,26.0,13.0,3000.0,6.0
37b725ed09a027a26119fd486e2e1065.apk,Riskware,3874864,10.0,6626.0,3000.0,5.0
489851151f3abe80cf8b05efe1328fe2.apk,Riskware,4922841,14.0,7569.0,3000.0,12.0
494dd9a4ffc032122e952a325a152106.apk,Riskware,5423204,35.0,1126.0,3000.0,19.0
3d2898cc87cfebf712b4fc4fcd1e1b77.apk,Riskware,4925612,28.0,157.0,3000.0,15.0
684cd2e48c9d14f05a4f9b712e77d46c.apk,Riskware,4426812,41.0,3.0,297.0,26.0
233cfabb0845f952381532cb74dc4874.apk,Riskware,570559,5.0,397.0,3000.0,1.0
a1dca6f967b674d0eab3b25a7846570e.apk,Riskware,6186689,21.0,24.0,774.0,8.0
7a7b9e19bd238fa322c76dc8b8c443ab.apk,Riskware,4657143,26.0,127.0,3000.0,15.0
4b3637378d149fb7c7992658c27bdf62.apk,Riskware,8822524,38.0,3.0,297.0,23.0
86301cc8111ca31e3723eb1fd2a9dba2.apk,Riskware,62484,16.0,267.0,3000.0,1.0
76ddda9958ddaae6c71de6512793a55c.apk,Riskware,2191129,1.0,3245.0,3000.0,1.0
c74dadc48ee45c2e607da9b65614fb8d.apk,Riskware,7958917,40.0,3.0,320.0,20.0
c0d5e12d5c7ba4870435e9a83d59e99c.apk,Riskware,5423199,35.0,1126.0,3000.0,19.0
a516ad249407c096ddd45056d74de9ab.apk,Riskware,3126988,5.0,1656.0,3000.0,1.0
8c36771ecc93585a764854557c1980df.apk,Riskware,548308,18.0,4.0,176.0,18.0
84fab518ed0d61b590fa85a1c06ac4e5.apk,Riskware,405783,14.0,126.0,3000.0,11.0
8b1e45f1638db3efe38855efb811ce9a.apk,Riskware,8822538,38.0,3.0,297.0,23.0
2d87ad8a0db58d5e0ab1e73cd5c274e7.apk,Riskware,36961,0.0,58.0,3000.0,0.0
3b1fdda7209a6a9c6e3113ba057cc8fb.apk,Riskware,4240069,41.0,3.0,297.0,21.0
bbab47e769bcb5fe3b05e13c64f2c6f9.apk,Riskware,10320260,2.0,16.0,513.0,1.0
99679cef560b37b7905641ee09af717b.apk,Riskware,4426831,41.0,3.0,297.0,26.0
7b189fc49c2d3dfcdad9b6ad47f6c5b3.apk,Riskware,4240080,41.0,3.0,297.0,21.0
55b069bbb9582c7900d4415b5e607382.apk,Riskware,285586,3.0,1422.0,3000.0,4.0
6fe465e306b726232e98296a82ddd094.apk,Riskware,8908601,38.0,3.0,297.0,26.0
67cd00e5b7ace3d503b908704e19cede.apk,Riskware,31810616,4.0,1645.0,3000.0,1.0
bda6adf5f18548c0780e636fa9a64c41.apk,Riskware,2329211,10.0,5149.0,3000.0,1.0
349d7c7a0c0466cc8d3d6e10f9096d54.apk,Riskware,1541436,20.0,4.0,15.0,1.0
4b132ae9ae7a8bcd1b0661c64c958d53.apk,Riskware,5537299,35.0,1371.0,3000.0,19.0
8228f8a4c8eb77c69e4eccd0aef4961c.apk,Riskware,1603065,169.0,1353.0,3000.0,1.0
5d6f344de65f547ff733d51b755169fc.apk,Riskware,2124228,5.0,4138.0,3000.0,1.0
bb3c9ec1dcaf84711449359f140af784.apk,Riskware,222441,14.0,1038.0,3000.0,1.0
2f160ed2e93edb30b0f552fbdc2916e9.apk,Riskware,13544807,18.0,27.0,382.0,3.0
3a894328978fc07e485a9f79eb49143a.apk,Riskware,1945521,41.0,3.0,320.0,20.0
cb6f311e93e8d9166bcc884c7ae66f6a.apk,Riskware,1945082,41.0,3.0,320.0,20.0
a4051f315b2589b8e1689939a6ee3055.apk,Riskware,1271801,10.0,397.0,3000.0,1.0
7a4f677c0050c9483b760b4fbca16bc8.apk,Riskware,2148269,1.0,3245.0,3000.0,1.0
3acd87fabda8c995fc30f5d5a7e652f8.apk,Riskware,4453442,41.0,3.0,297.0,23.0
822286a0cf7f6046abc488326b2c7a5e.apk,Riskware,2196192,6.0,4944.0,3000.0,1.0
8c6a5bbc3ebca52f921d5fb9e18a292c.apk,Riskware,8199363,40.0,3.0,320.0,20.0
61259812664072789aaa98c441877f01.apk,Riskware,5572740,35.0,1368.0,3000.0,19.0
37fa3e80f9e68ccd99ff06fd3d32d176.apk,Riskware,342150,32.0,1791.0,3000.0,2.0
8b73579b3090c1a99e5013bcdd825868.apk,Riskware,423630,3.0,1427.0,3000.0,8.0
494eb3d04df57953038c3b23b17bfc01.apk,Riskware,1954615,41.0,3.0,320.0,20.0
3dbf174b9d9a71db4695faebae8aca14.apk,Riskware,1280767,10.0,397.0,3000.0,1.0
94bc26db705b5584728915294b349935.apk,Riskware,1904273,4.0,4138.0,3000.0,1.0
b1d87486eb07526960d6230d5737c534.apk,Riskware,1906809,3.0,5149.0,3000.0,1.0
2f280e412268aa920203cfbc63cb27b3.apk,Riskware,4240062,41.0,3.0,297.0,21.0
a0617f96f3a3724e98aa01d5085d3401.apk,Riskware,722045,39.0,192.0,3000.0,23.0
9f1a1e487ee14687ee32a33b27cf9cc7.apk,Riskware,2898050,14.0,4.0,13.0,2.0
84e4e4e72322ac447a9d9d8d4130a23f.apk,Riskware,2514178,19.0,18.0,483.0,9.0
5993098b4086dd810b7cc8c54bca4ddb.apk,Riskware,344399,3.0,1453.0,3000.0,8.0
540a7515496d3735f4116a3023a2d8d7.apk,Riskware,2012183,10.0,397.0,3000.0,1.0
ba41559a9322a620b5ad27d4bbe2f954.apk,Riskware,601384,3.0,1170.0,3000.0,6.0
9c38a40452b6d8fc6d5e029578d24be8.apk,Riskware,5040209,46.0,6440.0,3000.0,29.0
b09e47feea46300b8f419636a1e7795b.apk,Riskware,863800,22.0,577.0,3000.0,8.0
3bbd9292f603272b4db83f5e24e83d29.apk,Riskware,2520600,10.0,5149.0,3000.0,1.0
52355e0a9bd48b1851bc0eb124b0ad7d.apk,Riskware,553458,11.0,452.0,3000.0,2.0
58ef68f5551bf188ead72aed77a27006.apk,Riskware,1687515,4.0,4138.0,3000.0,1.0
6f382eaa1b554aced5b3741feec38fe9.apk,Riskware,4240079,41.0,3.0,297.0,21.0
78a79bb9dd6ae690faca92c1fdbad499.apk,Riskware,1978857,14.0,1681.0,3000.0,3.0
616fe0a99ad300d3f191aa1c492a2a13.apk,Riskware,1603120,169.0,1353.0,3000.0,1.0
71f3f1718ce8bb31c995534d16f0adc2.apk,Riskware,2312399,9.0,240.0,3000.0,1.0
6ecd1b393cd830104a1396feda545fb6.apk,Riskware,8822517,38.0,3.0,297.0,23.0
4a780e27bc614c78c06e8559eee3f7fb.apk,Riskware,8908617,38.0,3.0,297.0,26.0
4d9fc3a9809b5eef3268bf4eeec0e551.apk,Riskware,4240076,41.0,3.0,297.0,21.0
80a8620841b7e7e0f5f423d9a2964931.apk,Riskware,2900949,3.0,1659.0,3000.0,1.0
aa5d4160533bb781c8343718b62aff92.apk,Riskware,414127,3.0,1385.0,3000.0,8.0
8f4d68cb8663752199a07f6bc44af6c9.apk,Riskware,25084657,6.0,8873.0,3000.0,2.0
aa5bdfc6da33b9166caf93a0dcc5bcd1.apk,Riskware,3292344,15.0,683.0,3000.0,18.0
7a8313ef87603f13789df1c013295b1c.apk,Riskware,4240071,41.0,3.0,297.0,21.0
621d10b8ce30563b2cfd7ca143ba4ea0.apk,Riskware,289905,3.0,1608.0,3000.0,4.0
2af2fac2401cd410ea96ec1bdbcccab5.apk,Riskware,687021,9.0,89.0,3000.0,3.0
62ac6261497c970e3c62a69236cecbae.apk,Riskware,4899348,29.0,1634.0,3000.0,8.0
6eb8a3090a0c74261d4b00423bf9275e.apk,Riskware,294754,3.0,1529.0,3000.0,4.0
36fde8d2280a9f28b32c27f46fc4b5a2.apk,Riskware,6056525,28.0,2102.0,3000.0,9.0
4aab881c3cdc41f37cd71aa344e6c9ce.apk,Riskware,7959385,40.0,3.0,320.0,20.0
81e67078a6678d933db139523e18b3a9.apk,Riskware,571081,5.0,397.0,3000.0,1.0
785192b660eb903bf487fff459c2066a.apk,Riskware,563435,3.0,397.0,3000.0,1.0
53c749354a906e818def521abb8cdd0f.apk,Riskware,6246852,21.0,4836.0,3000.0,3.0
307e9fe072918571564d89ddcca3db89.apk,Riskware,3999805,29.0,1484.0,3000.0,22.0
7d6d1cf68f46a97db2605abf2a6af9db.apk,Riskware,4240066,41.0,3.0,297.0,21.0
4efa1e1e0c2ea2a4df7465f79c82fef4.apk,Riskware,8812701,38.0,3.0,297.0,26.0
8543843c872b22be045aa28da50b837a.apk,Riskware,9551297,28.0,38.0,3000.0,6.0
8c4b26423cc31223b0e592e7606213b5.apk,Riskware,4804230,14.0,7569.0,3000.0,12.0
2ff49dc599e95d4946f5be45638f887a.apk,Riskware,2210375,5.0,4138.0,3000.0,1.0
4a99923641b9f2d571c82030c3a5106d.apk,Riskware,8822534,38.0,3.0,297.0,23.0
6c5ed7b28665796366cdcc67b6252f9c.apk,Riskware,4240052,41.0,3.0,297.0,21.0
cb96be4ace7e76e6bd67b4e53b754436.apk,Riskware,2688517,37.0,3590.0,3000.0,3.0
99ef1b5ba5340de82e9ee5d6f4fc5beb.apk,Riskware,2148269,1.0,3245.0,3000.0,1.0
cd1f16199cb4b25aae8d36ee6ef096b8.apk,Riskware,4797447,36.0,1555.0,3000.0,21.0
95d837ab1667c7c329a8b460ae911d51.apk,Riskware,5839962,39.0,24.0,774.0,18.0
98ac753789a52ad80b41a43dab0b3174.apk,Riskware,2920976,9.0,1352.0,3000.0,1.0
ca7232dc481a7e3d43b1c62331a15205.apk,Riskware,4105190,37.0,1452.0,3000.0,19.0
a0f971ceb1126795eff7f0fc6ebcc7f2.apk,Riskware,426834,3.0,1489.0,3000.0,8.0
a7c22b481653d027d62aa3802e778c92.apk,Riskware,7611577,41.0,172.0,3000.0,26.0
